Time,Displacement,Tensile strain (Displacement),Force
"161697.0062","5.0227","5.7733","-22.4952"
"161716.9952","5.0227","5.7733","-22.5882"
"161736.9995","5.0227","5.7733","-22.6735"
"161757.0038","5.0227","5.7733","-22.7533"
"161776.9928","5.0227","5.7733","-22.8290"
"161796.9971","5.0227","5.7733","-22.9006"
"161817.0013","5.0227","5.7733","-22.9681"
"161837.0056","5.0227","5.7733","-23.0311"
"161856.9946","5.0227","5.7733","-23.0920"
"161876.9989","5.0227","5.7733","-23.1531"
"161897.0032","5.0227","5.7733","-23.2151"
"161917.0074","5.0227","5.7733","-23.2762"
"161936.9965","5.0227","5.7733","-23.3358"
"161957.0007","5.0227","5.7733","-23.3937"
"161977.0050","5.0227","5.7733","-23.4501"
"161996.9940","5.0227","5.7733","-23.5061"
"162016.9983","5.0227","5.7733","-23.5622"
"162037.0026","5.0227","5.7733","-23.6191"
"162057.0068","5.0227","5.7733","-23.6770"
"162076.9958","5.0227","5.7733","-23.7377"
"162097.0001","5.0227","5.7733","-23.8018"
"162117.0044","5.0227","5.7733","-23.8681"
"162136.9934","5.0227","5.7733","-23.9356"
"162156.9977","5.0227","5.7733","-24.0052"
"162177.0020","5.0227","5.7733","-24.0761"
"162197.0062","5.0227","5.7733","-24.1470"
"162216.9952","5.0227","5.7733","-24.2165"
"162236.9995","5.0227","5.7733","-24.2855"
"162257.0038","5.0227","5.7733","-24.3548"
"162276.9928","5.0227","5.7733","-24.4242"
"162296.9971","5.0227","5.7733","-24.4930"
"162317.0013","5.0227","5.7733","-24.5615"
"162337.0056","5.0227","5.7733","-24.6302"
"162356.9946","5.0227","5.7733","-24.7010"
"162376.9989","5.0227","5.7733","-24.7730"
"162397.0032","5.0227","5.7733","-24.8446"
"162417.0074","5.0227","5.7733","-24.9141"
"162436.9965","5.0227","5.7733","-24.9814"
"162457.0007","5.0227","5.7733","-25.0473"
"162477.0050","5.0227","5.7733","-25.1133"
"162496.9940","5.0227","5.7733","-25.1790"
"162516.9983","5.0227","5.7733","-25.2440"
"162537.0026","5.0227","5.7733","-25.3084"
"162557.0068","5.0227","5.7733","-25.3713"
"162576.9958","5.0227","5.7733","-25.4334"
"162597.0001","5.0227","5.7733","-25.4937"
"162617.0044","5.0227","5.7733","-25.5526"
"162636.9934","5.0227","5.7733","-25.6100"
"162656.9977","5.0227","5.7733","-25.6653"
"162677.0020","5.0227","5.7733","-25.7185"
"162697.0062","5.0227","5.7733","-25.7710"
"162716.9952","5.0227","5.7733","-25.8221"
"162736.9995","5.0227","5.7733","-25.8711"
"162757.0038","5.0227","5.7733","-25.9171"
"162776.9928","5.0227","5.7733","-25.9605"
"162796.9971","5.0227","5.7733","-26.0031"
"162817.0013","5.0227","5.7733","-26.0466"
"162837.0056","5.0227","5.7733","-26.0906"
"162856.9946","5.0227","5.7733","-26.1347"
"162876.9989","5.0227","5.7733","-26.1805"
"162897.0032","5.0227","5.7733","-26.2280"
"162917.0074","5.0227","5.7733","-26.2770"
"162936.9965","5.0227","5.7733","-26.3261"
"162957.0007","5.0227","5.7733","-26.3748"
"162977.0050","5.0227","5.7733","-26.4224"
"162996.9940","5.0227","5.7733","-26.4705"
"163016.9983","5.0227","5.7733","-26.5184"
"163037.0026","5.0227","5.7733","-26.5663"
"163057.0068","5.0227","5.7733","-26.6137"
"163076.9958","5.0227","5.7733","-26.6616"
"163097.0001","5.0227","5.7733","-26.7114"
"163117.0044","5.0227","5.7733","-26.7628"
"163136.9934","5.0227","5.7733","-26.8142"
"163156.9977","5.0227","5.7733","-26.8654"
"163177.0020","5.0227","5.7733","-26.9168"
"163197.0062","5.0227","5.7733","-26.9687"
"163216.9952","5.0227","5.7733","-27.0204"
"163236.9995","5.0227","5.7733","-27.0704"
"163257.0038","5.0227","5.7733","-27.1191"
"163276.9928","5.0227","5.7733","-27.1673"
"163296.9971","5.0227","5.7733","-27.2156"
"163317.0013","5.0227","5.7733","-27.2639"
"163337.0056","5.0227","5.7733","-27.3121"
"163356.9946","5.0227","5.7733","-27.3607"
"163376.9989","5.0227","5.7733","-27.4105"
"163397.0032","5.0227","5.7733","-27.4611"
"163417.0074","5.0227","5.7733","-27.5120"
"163436.9965","5.0227","5.7733","-27.5629"
"163457.0007","5.0227","5.7733","-27.6135"
"163477.0050","5.0227","5.7733","-27.6634"
"163496.9940","5.0227","5.7733","-27.7126"
"163516.9983","5.0227","5.7733","-27.7617"
"163537.0026","5.0227","5.7733","-27.8104"
"163557.0068","5.0227","5.7733","-27.8582"
"163576.9958","5.0227","5.7733","-27.9068"
"163597.0001","5.0227","5.7733","-27.9569"
"163617.0044","5.0227","5.7733","-28.0068"
"163636.9934","5.0227","5.7733","-28.0551"
"163656.9977","5.0227","5.7733","-28.1011"
"163677.0020","5.0227","5.7733","-28.1469"
"163697.0062","5.0227","5.7733","-28.1935"
"163716.9952","5.0227","5.7733","-28.2399"
"163736.9995","5.0227","5.7733","-28.2846"
"163757.0038","5.0227","5.7733","-28.3283"
"163776.9928","5.0227","5.7733","-28.3721"
"163796.9971","5.0227","5.7733","-28.4155"
"163817.0013","5.0227","5.7733","-28.4573"
"163837.0056","5.0227","5.7733","-28.4982"
"163856.9946","5.0227","5.7733","-28.5394"
"163876.9989","5.0227","5.7733","-28.5818"
"163897.0032","5.0227","5.7733","-28.6242"
"163917.0074","5.0227","5.7733","-28.6662"
"163936.9965","5.0227","5.7733","-28.7093"
"163957.0007","5.0227","5.7733","-28.7547"
"163977.0050","5.0227","5.7733","-28.8026"
"163996.9940","5.0227","5.7733","-28.8519"
"164016.9983","5.0227","5.7733","-28.9021"
"164037.0026","5.0227","5.7733","-28.9534"
"164057.0068","5.0227","5.7733","-29.0053"
"164076.9958","5.0227","5.7733","-29.0556"
"164097.0001","5.0227","5.7733","-29.1035"
"164117.0044","5.0227","5.7733","-29.1486"
"164136.9934","5.0227","5.7733","-29.1923"
"164156.9977","5.0227","5.7733","-29.2330"
"164177.0020","5.0227","5.7733","-29.2687"
"164197.0062","5.0227","5.7733","-29.2971"
"164216.9952","5.0227","5.7733","-29.3181"
"164236.9995","5.0227","5.7733","-29.3338"
"164257.0038","5.0227","5.7733","-29.3460"
"164276.9928","5.0227","5.7733","-29.3547"
"164296.9971","5.0227","5.7733","-29.3591"
"164317.0013","5.0227","5.7733","-29.3580"
"164337.0056","5.0227","5.7733","-29.3522"
"164356.9946","5.0227","5.7733","-29.3445"
"164376.9989","5.0227","5.7733","-29.3356"
"164397.0032","5.0227","5.7733","-29.3245"
"164417.0074","5.0227","5.7733","-29.3102"
"164436.9965","5.0227","5.7733","-29.2951"
"164457.0007","5.0227","5.7733","-29.2795"
"164477.0050","5.0227","5.7733","-29.2631"
"164496.9940","5.0227","5.7733","-29.2443"
"164516.9983","5.0227","5.7733","-29.2231"
"164537.0026","5.0227","5.7733","-29.2009"
"164557.0068","5.0227","5.7733","-29.1787"
"164576.9958","5.0227","5.7733","-29.1557"
"164597.0001","5.0227","5.7733","-29.1302"
"164617.0044","5.0227","5.7733","-29.1024"
"164636.9934","5.0227","5.7733","-29.0741"
"164656.9977","5.0227","5.7733","-29.0454"
"164677.0020","5.0227","5.7733","-29.0170"
"164697.0062","5.0227","5.7733","-28.9892"
"164716.9952","5.0227","5.7733","-28.9625"
"164736.9995","5.0227","5.7733","-28.9364"
"164757.0038","5.0227","5.7733","-28.9105"
"164776.9928","5.0227","5.7733","-28.8854"
"164796.9971","5.0227","5.7733","-28.8610"
"164817.0013","5.0227","5.7733","-28.8368"
"164837.0056","5.0227","5.7733","-28.8131"
"164856.9946","5.0227","5.7733","-28.7899"
"164876.9989","5.0227","5.7733","-28.7676"
"164897.0032","5.0227","5.7733","-28.7460"
"164917.0074","5.0227","5.7733","-28.7249"
"164936.9965","5.0227","5.7733","-28.7040"
"164957.0007","5.0227","5.7733","-28.6835"
"164977.0050","5.0227","5.7733","-28.6634"
"164996.9940","5.0227","5.7733","-28.6436"
"165016.9983","5.0227","5.7733","-28.6240"
"165037.0026","5.0227","5.7733","-28.6050"
"165057.0068","5.0227","5.7733","-28.5861"
"165076.9958","5.0227","5.7733","-28.5674"
"165097.0001","5.0227","5.7733","-28.5490"
"165117.0044","5.0227","5.7733","-28.5309"
"165136.9934","5.0227","5.7733","-28.5132"
"165156.9977","5.0227","5.7733","-28.4958"
"165177.0020","5.0227","5.7733","-28.4783"
"165197.0062","5.0227","5.7733","-28.4613"
"165216.9952","5.0227","5.7733","-28.4444"
"165236.9995","5.0227","5.7733","-28.4278"
"165257.0038","5.0227","5.7733","-28.4113"
"165276.9928","5.0227","5.7733","-28.3950"
"165296.9971","5.0227","5.7733","-28.3786"
"165317.0013","5.0227","5.7733","-28.3628"
"165337.0056","5.0227","5.7733","-28.3469"
"165356.9946","5.0227","5.7733","-28.3309"
"165376.9989","5.0227","5.7733","-28.3153"
"165397.0032","5.0227","5.7733","-28.2999"
"165417.0074","5.0227","5.7733","-28.2852"
"165436.9965","5.0227","5.7733","-28.2702"
"165457.0007","5.0227","5.7733","-28.2552"
"165477.0050","5.0227","5.7733","-28.2402"
"165496.9940","5.0227","5.7733","-28.2254"
"165516.9983","5.0227","5.7733","-28.2110"
"165537.0026","5.0227","5.7733","-28.1969"
"165557.0068","5.0227","5.7733","-28.1826"
"165576.9958","5.0227","5.7733","-28.1689"
"165597.0001","5.0227","5.7733","-28.1552"
"165617.0044","5.0227","5.7733","-28.1418"
"165636.9934","5.0227","5.7733","-28.1281"
"165656.9977","5.0227","5.7733","-28.1143"
"165677.0020","5.0227","5.7733","-28.1015"
"165697.0062","5.0227","5.7733","-28.0885"
"165716.9952","5.0227","5.7733","-28.0758"
"165736.9995","5.0227","5.7733","-28.0635"
"165757.0038","5.0227","5.7733","-28.0508"
"165776.9928","5.0227","5.7733","-28.0380"
"165796.9971","5.0227","5.7733","-28.0256"
"165817.0013","5.0227","5.7733","-28.0128"
"165837.0056","5.0227","5.7733","-27.9999"
"165856.9946","5.0227","5.7733","-27.9865"
"165876.9989","5.0227","5.7733","-27.9727"
"165897.0032","5.0227","5.7733","-27.9574"
"165917.0074","5.0227","5.7733","-27.9406"
"165936.9965","5.0227","5.7733","-27.9196"
"165957.0007","5.0227","5.7733","-27.8911"
"165977.0050","5.0227","5.7733","-27.8548"
"165996.9940","5.0227","5.7733","-27.8128"
"166016.9983","5.0227","5.7733","-27.7664"
"166037.0026","5.0227","5.7733","-27.7169"
"166057.0068","5.0227","5.7733","-27.6646"
"166076.9958","5.0227","5.7733","-27.6093"
"166097.0001","5.0227","5.7733","-27.5520"
"166117.0044","5.0227","5.7733","-27.4927"
"166136.9934","5.0227","5.7733","-27.4309"
"166156.9977","5.0227","5.7733","-27.3663"
"166177.0020","5.0227","5.7733","-27.2989"
"166197.0062","5.0227","5.7733","-27.2294"
"166216.9952","5.0227","5.7733","-27.1591"
"166236.9995","5.0227","5.7733","-27.0880"
"166257.0038","5.0227","5.7733","-27.0168"
"166276.9928","5.0227","5.7733","-26.9451"
"166296.9971","5.0227","5.7733","-26.8740"
"166317.0013","5.0227","5.7733","-26.8040"
"166337.0056","5.0227","5.7733","-26.7351"
"166356.9946","5.0227","5.7733","-26.6677"
"166376.9989","5.0227","5.7733","-26.6014"
"166397.0032","5.0227","5.7733","-26.5362"
"166417.0074","5.0227","5.7733","-26.4730"
"166436.9965","5.0227","5.7733","-26.4116"
"166457.0007","5.0227","5.7733","-26.3512"
"166477.0050","5.0227","5.7733","-26.2917"
"166496.9940","5.0227","5.7733","-26.2338"
"166516.9983","5.0227","5.7733","-26.1777"
"166537.0026","5.0227","5.7733","-26.1231"
"166557.0068","5.0227","5.7733","-26.0701"
"166576.9958","5.0227","5.7733","-26.0185"
"166597.0001","5.0227","5.7733","-25.9680"
"166617.0044","5.0227","5.7733","-25.9178"
"166636.9934","5.0227","5.7733","-25.8682"
"166656.9977","5.0227","5.7733","-25.8189"
"166677.0020","5.0227","5.7733","-25.7705"
"166697.0062","5.0227","5.7733","-25.7229"
"166716.9952","5.0227","5.7733","-25.6758"
"166736.9995","5.0227","5.7733","-25.6293"
"166757.0038","5.0227","5.7733","-25.5826"
"166776.9928","5.0227","5.7733","-25.5359"
"166796.9971","5.0227","5.7733","-25.4888"
"166817.0013","5.0227","5.7733","-25.4415"
"166837.0056","5.0227","5.7733","-25.3939"
"166856.9946","5.0227","5.7733","-25.3458"
"166876.9989","5.0227","5.7733","-25.2962"
"166897.0032","5.0227","5.7733","-25.2450"
"166917.0074","5.0227","5.7733","-25.1926"
"166936.9965","5.0227","5.7733","-25.1398"
"166957.0007","5.0227","5.7733","-25.0858"
"166977.0050","5.0227","5.7733","-25.0303"
"166996.9940","5.0227","5.7733","-24.9742"
"167016.9983","5.0227","5.7733","-24.9182"
"167037.0026","5.0227","5.7733","-24.8623"
"167057.0068","5.0227","5.7733","-24.8061"
"167076.9958","5.0227","5.7733","-24.7492"
"167097.0001","5.0227","5.7733","-24.6922"
"167117.0044","5.0227","5.7733","-24.6356"
"167136.9934","5.0227","5.7733","-24.5789"
"167156.9977","5.0227","5.7733","-24.5218"
"167177.0020","5.0227","5.7733","-24.4645"
"167197.0062","5.0227","5.7733","-24.4074"
"167216.9952","5.0227","5.7733","-24.3516"
"167236.9995","5.0227","5.7733","-24.2967"
"167257.0038","5.0227","5.7733","-24.2415"
"167276.9928","5.0227","5.7733","-24.1866"
"167296.9971","5.0227","5.7733","-24.1321"
"167317.0013","5.0227","5.7733","-24.0796"
"167337.0056","5.0227","5.7733","-24.0280"
"167356.9946","5.0227","5.7733","-23.9771"
"167376.9989","5.0227","5.7733","-23.9262"
"167397.0032","5.0227","5.7733","-23.8760"
"167417.0074","5.0227","5.7733","-23.8274"
"167436.9965","5.0227","5.7733","-23.7805"
"167457.0007","5.0227","5.7733","-23.7339"
"167477.0050","5.0227","5.7733","-23.6873"
"167496.9940","5.0227","5.7733","-23.6410"
"167516.9983","5.0227","5.7733","-23.5950"
"167537.0026","5.0227","5.7733","-23.5498"
"167557.0068","5.0227","5.7733","-23.5051"
"167576.9958","5.0227","5.7733","-23.4607"
"167597.0001","5.0227","5.7733","-23.4168"
"167617.0044","5.0227","5.7733","-23.3733"
"167636.9934","5.0227","5.7733","-23.3293"
"167656.9977","5.0227","5.7733","-23.2851"
"167677.0020","5.0227","5.7733","-23.2393"
"167697.0062","5.0227","5.7733","-23.1926"
"167716.9952","5.0227","5.7733","-23.1454"
"167736.9995","5.0227","5.7733","-23.0975"
"167757.0038","5.0227","5.7733","-23.0488"
"167776.9928","5.0227","5.7733","-22.9997"
"167796.9971","5.0227","5.7733","-22.9505"
"167817.0013","5.0227","5.7733","-22.9014"
"167837.0056","5.0227","5.7733","-22.8521"
"167856.9946","5.0227","5.7733","-22.8023"
"167876.9989","5.0227","5.7733","-22.7513"
"167897.0032","5.0227","5.7733","-22.6985"
"167917.0074","5.0227","5.7733","-22.6450"
"167936.9965","5.0227","5.7733","-22.5913"
"167957.0007","5.0227","5.7733","-22.5377"
"167977.0050","5.0227","5.7733","-22.4847"
"167996.9940","5.0227","5.7733","-22.4324"
"168016.9983","5.0227","5.7733","-22.3809"
"168037.0026","5.0227","5.7733","-22.3303"
"168057.0068","5.0227","5.7733","-22.2811"
"168076.9958","5.0227","5.7733","-22.2331"
"168097.0001","5.0227","5.7733","-22.1858"
"168117.0044","5.0227","5.7733","-22.1395"
"168136.9934","5.0227","5.7733","-22.0937"
"168156.9977","5.0227","5.7733","-22.0490"
"168177.0020","5.0227","5.7733","-22.0049"
"168197.0062","5.0227","5.7733","-21.9615"
"168216.9952","5.0227","5.7733","-21.9188"
"168236.9995","5.0227","5.7733","-21.8777"
"168257.0038","5.0227","5.7733","-21.8376"
"168276.9928","5.0227","5.7733","-21.7973"
"168296.9971","5.0227","5.7733","-21.7568"
"168317.0013","5.0227","5.7733","-21.7148"
"168337.0056","5.0227","5.7733","-21.6705"
"168356.9946","5.0227","5.7733","-21.6255"
"168376.9989","5.0227","5.7733","-21.5813"
"168397.0032","5.0227","5.7733","-21.5384"
"168417.0074","5.0227","5.7733","-21.4970"
"168436.9965","5.0227","5.7733","-21.4567"
"168457.0007","5.0227","5.7733","-21.4184"
"168477.0050","5.0227","5.7733","-21.3827"
"168496.9940","5.0227","5.7733","-21.3477"
"168516.9983","5.0227","5.7733","-21.3117"
"168537.0026","5.0227","5.7733","-21.2757"
"168557.0068","5.0227","5.7733","-21.2408"
"168576.9958","5.0227","5.7733","-21.2074"
"168597.0001","5.0227","5.7733","-21.1742"
"168617.0044","5.0227","5.7733","-21.1396"
"168636.9934","5.0227","5.7733","-21.1037"
"168656.9977","5.0227","5.7733","-21.0672"
"168677.0020","5.0227","5.7733","-21.0296"
"168697.0062","5.0227","5.7733","-20.9900"
"168716.9952","5.0227","5.7733","-20.9486"
"168736.9995","5.0227","5.7733","-20.9053"
"168757.0038","5.0227","5.7733","-20.8613"
"168776.9928","5.0227","5.7733","-20.8182"
"168796.9971","5.0227","5.7733","-20.7763"
"168817.0013","5.0227","5.7733","-20.7355"
"168837.0056","5.0227","5.7733","-20.6960"
"168856.9946","5.0227","5.7733","-20.6573"
"168876.9989","5.0227","5.7733","-20.6196"
"168897.0032","5.0227","5.7733","-20.5825"
"168917.0074","5.0227","5.7733","-20.5456"
"168936.9965","5.0227","5.7733","-20.5103"
"168957.0007","5.0227","5.7733","-20.4761"
"168977.0050","5.0227","5.7733","-20.4433"
"168996.9940","5.0227","5.7733","-20.4114"
"169016.9983","5.0227","5.7733","-20.3795"
"169037.0026","5.0227","5.7733","-20.3475"
"169057.0068","5.0227","5.7733","-20.3157"
"169076.9958","5.0227","5.7733","-20.2841"
"169097.0001","5.0227","5.7733","-20.2528"
"169117.0044","5.0227","5.7733","-20.2206"
"169136.9934","5.0227","5.7733","-20.1885"
"169156.9977","5.0227","5.7733","-20.1557"
"169177.0020","5.0227","5.7733","-20.1225"
"169197.0062","5.0227","5.7733","-20.0885"
"169216.9952","5.0227","5.7733","-20.0537"
"169236.9995","5.0227","5.7733","-20.0180"
"169257.0038","5.0227","5.7733","-19.9815"
"169276.9928","5.0227","5.7733","-19.9446"
"169296.9971","5.0227","5.7733","-19.9089"
"169317.0013","5.0227","5.7733","-19.8745"
"169337.0056","5.0227","5.7733","-19.8405"
"169356.9946","5.0227","5.7733","-19.8070"
"169376.9989","5.0227","5.7733","-19.7740"
"169397.0032","5.0227","5.7733","-19.7419"
"169417.0074","5.0227","5.7733","-19.7105"
"169436.9965","5.0227","5.7733","-19.6794"
"169457.0007","5.0227","5.7733","-19.6478"
"169477.0050","5.0227","5.7733","-19.6159"
"169496.9940","5.0227","5.7733","-19.5835"
"169516.9983","5.0227","5.7733","-19.5501"
"169537.0026","5.0227","5.7733","-19.5160"
"169557.0068","5.0227","5.7733","-19.4808"
"169576.9958","5.0227","5.7733","-19.4451"
"169597.0001","5.0227","5.7733","-19.4091"
"169617.0044","5.0227","5.7733","-19.3730"
"169636.9934","5.0227","5.7733","-19.3372"
"169656.9977","5.0227","5.7733","-19.3031"
"169677.0020","5.0227","5.7733","-19.2710"
"169697.0062","5.0227","5.7733","-19.2399"
"169716.9952","5.0227","5.7733","-19.2086"
"169736.9995","5.0227","5.7733","-19.1774"
"169757.0038","5.0227","5.7733","-19.1462"
"169776.9928","5.0227","5.7733","-19.1149"
"169796.9971","5.0227","5.7733","-19.0832"
"169817.0013","5.0227","5.7733","-19.0507"
"169837.0056","5.0227","5.7733","-19.0176"
"169856.9946","5.0227","5.7733","-18.9841"
"169876.9989","5.0227","5.7733","-18.9505"
"169897.0032","5.0227","5.7733","-18.9176"
"169917.0074","5.0227","5.7733","-18.8847"
"169936.9965","5.0227","5.7733","-18.8520"
"169957.0007","5.0227","5.7733","-18.8188"
"169977.0050","5.0227","5.7733","-18.7842"
"169996.9940","5.0227","5.7733","-18.7487"
"170016.9983","5.0227","5.7733","-18.7125"
"170037.0026","5.0227","5.7733","-18.6756"
"170057.0068","5.0227","5.7733","-18.6372"
"170076.9958","5.0227","5.7733","-18.5980"
"170097.0001","5.0227","5.7733","-18.5575"
"170117.0044","5.0227","5.7733","-18.5162"
"170136.9934","5.0227","5.7733","-18.4748"
"170156.9977","5.0227","5.7733","-18.4337"
"170177.0020","5.0227","5.7733","-18.3922"
"170197.0062","5.0227","5.7733","-18.3501"
"170216.9952","5.0227","5.7733","-18.3071"
"170236.9995","5.0227","5.7733","-18.2638"
"170257.0038","5.0227","5.7733","-18.2192"
"170276.9928","5.0227","5.7733","-18.1735"
"170296.9971","5.0227","5.7733","-18.1264"
"170317.0013","5.0227","5.7733","-18.0792"
"170337.0056","5.0227","5.7733","-18.0328"
"170356.9946","5.0227","5.7733","-17.9875"
"170376.9989","5.0227","5.7733","-17.9430"
"170397.0032","5.0227","5.7733","-17.8986"
"170417.0074","5.0227","5.7733","-17.8542"
"170436.9965","5.0227","5.7733","-17.8098"
"170457.0007","5.0227","5.7733","-17.7668"
"170477.0050","5.0227","5.7733","-17.7236"
"170496.9940","5.0227","5.7733","-17.6793"
"170516.9983","5.0227","5.7733","-17.6336"
"170537.0026","5.0227","5.7733","-17.5870"
"170557.0068","5.0227","5.7733","-17.5402"
"170576.9958","5.0227","5.7733","-17.4935"
"170597.0001","5.0227","5.7733","-17.4465"
"170617.0044","5.0227","5.7733","-17.3993"
"170636.9934","5.0227","5.7733","-17.3526"
"170656.9977","5.0227","5.7733","-17.3068"
"170677.0020","5.0227","5.7733","-17.2628"
"170697.0062","5.0227","5.7733","-17.2196"
"170716.9952","5.0227","5.7733","-17.1763"
"170736.9995","5.0227","5.7733","-17.1333"
"170757.0038","5.0227","5.7733","-17.0903"
"170776.9928","5.0227","5.7733","-17.0490"
"170796.9971","5.0227","5.7733","-17.0085"
"170817.0013","5.0227","5.7733","-16.9675"
"170837.0056","5.0227","5.7733","-16.9265"
"170856.9946","5.0227","5.7733","-16.8851"
"170876.9989","5.0227","5.7733","-16.8435"
"170897.0032","5.0227","5.7733","-16.8022"
"170917.0074","5.0227","5.7733","-16.7613"
"170936.9965","5.0227","5.7733","-16.7205"
"170957.0007","5.0227","5.7733","-16.6802"
"170977.0050","5.0227","5.7733","-16.6401"
"170996.9940","5.0227","5.7733","-16.6007"
"171016.9983","5.0227","5.7733","-16.5603"
"171037.0026","5.0227","5.7733","-16.5184"
"171057.0068","5.0227","5.7733","-16.4747"
"171076.9958","5.0227","5.7733","-16.4295"
"171097.0001","5.0227","5.7733","-16.3836"
"171117.0044","5.0227","5.7733","-16.3377"
"171136.9934","5.0227","5.7733","-16.2916"
"171156.9977","5.0227","5.7733","-16.2450"
"171177.0020","5.0227","5.7733","-16.1977"
"171197.0062","5.0227","5.7733","-16.1500"
"171216.9952","5.0227","5.7733","-16.1037"
"171236.9995","5.0227","5.7733","-16.0595"
"171257.0038","5.0227","5.7733","-16.0171"
"171276.9928","5.0227","5.7733","-15.9764"
"171296.9971","5.0227","5.7733","-15.9364"
"171317.0013","5.0227","5.7733","-15.8964"
"171337.0056","5.0227","5.7733","-15.8571"
"171356.9946","5.0227","5.7733","-15.8176"
"171376.9989","5.0227","5.7733","-15.7772"
"171397.0032","5.0227","5.7733","-15.7354"
"171417.0074","5.0227","5.7733","-15.6917"
"171436.9965","5.0227","5.7733","-15.6464"
"171457.0007","5.0227","5.7733","-15.5999"
"171477.0050","5.0227","5.7733","-15.5514"
"171496.9940","5.0227","5.7733","-15.5016"
"171516.9983","5.0227","5.7733","-15.4505"
"171537.0026","5.0227","5.7733","-15.3978"
"171557.0068","5.0227","5.7733","-15.3444"
"171576.9958","5.0227","5.7733","-15.2902"
"171597.0001","5.0227","5.7733","-15.2358"
"171617.0044","5.0227","5.7733","-15.1812"
"171636.9934","5.0227","5.7733","-15.1266"
"171656.9977","5.0227","5.7733","-15.0720"
"171677.0020","5.0227","5.7733","-15.0178"
"171697.0062","5.0227","5.7733","-14.9648"
"171716.9952","5.0227","5.7733","-14.9127"
"171736.9995","5.0227","5.7733","-14.8617"
"171757.0038","5.0227","5.7733","-14.8121"
"171776.9928","5.0227","5.7733","-14.7640"
"171796.9971","5.0227","5.7733","-14.7165"
"171817.0013","5.0227","5.7733","-14.6700"
"171837.0056","5.0227","5.7733","-14.6247"
"171856.9946","5.0227","5.7733","-14.5806"
"171876.9989","5.0227","5.7733","-14.5375"
"171897.0032","5.0227","5.7733","-14.4949"
"171917.0074","5.0227","5.7733","-14.4532"
"171936.9965","5.0227","5.7733","-14.4113"
"171957.0007","5.0227","5.7733","-14.3688"
"171977.0050","5.0227","5.7733","-14.3244"
"171996.9940","5.0227","5.7733","-14.2771"
"172016.9983","5.0227","5.7733","-14.2263"
"172037.0026","5.0227","5.7733","-14.1710"
"172057.0068","5.0227","5.7733","-14.1082"
"172076.9958","5.0227","5.7733","-14.0322"
"172097.0001","5.0227","5.7733","-13.9391"
"172117.0044","5.0227","5.7733","-13.8320"
"172136.9934","5.0227","5.7733","-13.7169"
"172156.9977","5.0227","5.7733","-13.5984"
"172177.0020","5.0227","5.7733","-13.4789"
"172197.0062","5.0227","5.7733","-13.3607"
"172216.9952","5.0227","5.7733","-13.2468"
"172236.9995","5.0227","5.7733","-13.1382"
"172257.0038","5.0227","5.7733","-13.0331"
"172276.9928","5.0227","5.7733","-12.9304"
"172296.9971","5.0227","5.7733","-12.8295"
"172317.0013","5.0227","5.7733","-12.7302"
"172337.0056","5.0227","5.7733","-12.6331"
"172356.9946","5.0227","5.7733","-12.5409"
"172376.9989","5.0227","5.7733","-12.4526"
"172397.0032","5.0227","5.7733","-12.3689"
"172417.0074","5.0227","5.7733","-12.2909"
"172436.9965","5.0227","5.7733","-12.2190"
"172457.0007","5.0227","5.7733","-12.1530"
"172477.0050","5.0227","5.7733","-12.0912"
"172496.9940","5.0227","5.7733","-12.0322"
"172516.9983","5.0227","5.7733","-11.9762"
"172537.0026","5.0227","5.7733","-11.9230"
"172557.0068","5.0227","5.7733","-11.8730"
"172576.9958","5.0227","5.7733","-11.8252"
"172597.0001","5.0227","5.7733","-11.7776"
"172617.0044","5.0227","5.7733","-11.7303"
"172636.9934","5.0227","5.7733","-11.6835"
"172656.9977","5.0227","5.7733","-11.6375"
"172677.0020","5.0227","5.7733","-11.5934"
"172697.0062","5.0227","5.7733","-11.5500"
"172716.9952","5.0227","5.7733","-11.5039"
"172736.9995","5.0227","5.7733","-11.4547"
"172757.0038","5.0227","5.7733","-11.4020"
"172776.9928","5.0227","5.7733","-11.3447"
"172796.9971","5.0227","5.7733","-11.2828"
"172817.0013","5.0227","5.7733","-11.2165"
"172837.0056","5.0227","5.7733","-11.1457"
"172856.9946","5.0227","5.7733","-11.0699"
"172876.9989","5.0227","5.7733","-10.9868"
"172897.0032","5.0227","5.7733","-10.8944"
"172917.0074","5.0227","5.7733","-10.7930"
"172936.9965","5.0227","5.7733","-10.6853"
"172957.0007","5.0227","5.7733","-10.5736"
"172977.0050","5.0227","5.7733","-10.4590"
"172996.9940","5.0227","5.7733","-10.3430"
"173016.9983","5.0227","5.7733","-10.2262"
"173037.0026","5.0227","5.7733","-10.1086"
"173057.0068","5.0227","5.7733","-9.9904"
"173076.9958","5.0227","5.7733","-9.8703"
"173097.0001","5.0227","5.7733","-9.7474"
"173117.0044","5.0227","5.7733","-9.6225"
"173136.9934","5.0227","5.7733","-9.4977"
"173156.9977","5.0227","5.7733","-9.3756"
"173177.0020","5.0227","5.7733","-9.2570"
"173197.0062","5.0227","5.7733","-9.1426"
"173216.9952","5.0227","5.7733","-9.0330"
"173236.9995","5.0227","5.7733","-8.9281"
"173257.0038","5.0227","5.7733","-8.8271"
"173276.9928","5.0227","5.7733","-8.7291"
"173296.9971","5.0227","5.7733","-8.6350"
"173317.0013","5.0227","5.7733","-8.5445"
